temp,dewp,slp,stp,visib,wdsp,mxspd,max,min,prcp,sndp,year,month,day,fog,rain,snow,hail,thunder,tornado
45.8,37.9,1015.5,993.3,7.9,4.2,9.7,58.1,36.5,0.0,0.0,2013,9,28,0,0,0,0,0,0
47.3,37.8,1016.9,994.7,10.1,4.2,5.8,58.1,39.2,0.0,0.0,2013,9,29,0,0,0,0,0,0
44.3,35.3,1018.7,996.4,9.3,2.8,3.9,54.9,33.8,0.0,0.0,2013,9,30,0,0,0,0,0,0
43.5,34.3,1015.7,993.4,11.2,7.3,11.7,50.5,37.8,0.0,0.0,2013,10,1,0,0,0,0,0,0
41.2,29.3,1017.4,994.9,12.4,11.7,15.5,44.1,39.2,0.0,0.0,2013,10,2,0,0,0,0,0,0
40.6,28.5,1023.6,1000.9,12.4,12.4,17.5,45.3,36.1,0.0,0.0,2013,10,3,0,0,0,0,0,0
36.4,28.1,1026.8,1004.0,11.7,10.0,17.5,40.6,31.3,0.0,0.0,2013,10,4,0,0,0,0,0,0
41.4,33.1,1027.0,1004.4,8.8,6.1,9.7,51.8,30.6,0.0,0.0,2013,10,5,0,0,0,0,0,0
42.1,31.9,1028.3,1005.6,12.4,10.7,42.7,51.3,36.5,0.0,0.0,2013,10,6,0,0,0,0,0,0
43.7,37.1,1030.0,1007.4,10.5,5.1,5.8,55.0,35.6,0.0,0.0,2013,10,7,0,0,0,0,0,0
45.2,41.8,1030.1,1008.7,5.7,4.1,5.8,57.2,38.3,0.0,0.0,2013,10,8,1,0,0,0,0,0
48.2,41.6,1026.7,1004.4,7.6,6.1,9.7,60.3,38.8,0.0,0.0,2013,10,9,0,0,0,0,0,0
50.3,46.8,1020.6,998.5,6.1,5.5,7.8,55.2,43.5,0.0,0.0,2013,10,10,0,1,0,0,0,0
53.7,49.7,1022.3,1000.3,7.0,3.9,5.8,58.5,48.4,0.0,0.0,2013,10,11,0,0,0,0,0,0
52.5,47.4,1026.6,1004.5,6.9,4.2,5.8,62.1,41.0,0.0,0.0,2013,10,12,1,0,0,0,0,0
53.1,45.5,1026.2,1004.1,9.9,2.3,3.9,61.9,47.8,0.0,0.0,2013,10,13,0,0,0,0,0,0
52.2,48.4,1022.6,1000.5,6.1,3.9,5.8,57.2,43.2,0.0,0.0,2013,10,14,0,0,0,0,0,0
53.9,50.8,1018.1,996.2,5.0,5.6,7.8,58.8,49.8,0.01,0.0,2013,10,15,1,1,0,0,0,0
55.2,52.7,1008.3,986.7,5.5,1.9,1.9,57.7,51.8,0.12,0.0,2013,10,16,1,0,0,0,0,0
54.5,50.9,1009.5,987.8,6.4,6.1,7.8,61.0,50.0,0.108,0.0,2013,10,17,1,0,0,0,0,0
49.9,45.9,1007.7,985.8,6.4,7.0,11.7,55.8,45.0,0.096,0.0,2013,10,18,1,0,0,0,0,0
45.1,31.7,1019.0,996.7,11.2,6.8,15.5,50.7,33.8,0.08399999999999999,0.0,2013,10,19,0,0,0,0,0,0
42.5,29.2,1027.8,1005.2,12.4,7.2,9.7,54.5,27.5,0.07200000000000001,0.0,2013,10,20,0,0,0,0,0,0
52.6,46.0,1020.0,998.0,7.9,3.9,5.8,62.1,44.6,0.060000000000000005,0.0,2013,10,21,1,0,0,0,0,0
55.3,44.5,1020.9,999.0,12.4,5.3,7.8,66.7,45.1,0.048,0.0,2013,10,22,0,0,0,0,0,0
46.2,42.4,1028.6,1006.2,6.1,5.6,9.7,50.0,39.2,0.036000000000000004,0.0,2013,10,23,0,0,0,0,0,0
48.7,44.2,1027.6,1005.2,7.5,10.2,11.7,51.8,44.6,0.024000000000000007,0.0,2013,10,24,0,0,0,0,0,0
49.4,47.2,1025.3,1003.1,4.7,5.3,9.7,52.5,46.0,0.01200000000000001,0.0,2013,10,25,0,1,0,0,0,0
48.9,48.7,1024.0,1001.7,0.6,4.6,5.8,50.0,47.7,0.0,0.0,2013,10,26,1,0,0,0,0,0
55.4,47.9,1017.4,995.6,8.1,4.6,5.8,70.3,45.5,0.0,0.0,2013,10,27,1,0,0,0,0,0
59.0,48.5,1013.6,992.0,12.4,4.6,7.8,70.3,52.5,0.0,0.0,2013,10,28,0,0,0,0,0,0
59.0,48.1,1016.6,994.9,11.8,3.6,5.8,72.9,49.6,0.0,0.0,2013,10,29,0,0,0,0,0,0
54.5,49.8,1018.9,997.0,6.6,3.2,5.8,68.7,43.7,0.0,0.0,2013,10,30,1,0,0,0,0,0
49.0,43.2,1027.1,1004.7,8.3,6.1,9.7,55.9,40.3,0.0,0.0,2013,10,31,0,0,0,0,0,0
45.9,38.2,1028.6,1006.1,7.8,5.8,9.7,58.1,37.0,0.0,0.0,2013,11,1,0,0,0,0,0,0
51.3,48.1,1019.5,998.0,5.6,6.9,7.8,57.2,42.1,0.0,0.0,2013,11,2,0,1,0,0,0,0
53.1,48.1,1012.7,990.9,7.5,6.8,9.7,62.1,48.2,0.086,0.0,2013,11,3,0,0,0,0,0,0
54.2,46.1,1010.2,988.5,8.9,6.1,9.7,61.2,48.7,0.172,0.0,2013,11,4,0,0,0,0,0,0
55.1,52.4,1006.5,985.6,4.3,9.7,11.7,63.9,47.3,0.258,0.0,2013,11,5,1,0,0,0,0,0
58.3,52.9,1002.3,980.9,7.6,10.0,13.6,67.5,49.8,0.344,0.0,2013,11,6,0,0,0,0,0,0
45.3,40.4,1011.4,989.3,8.2,4.7,7.8,50.2,41.2,0.43,0.0,2013,11,7,0,1,0,0,0,0
51.0,43.4,1018.8,996.8,10.1,5.8,7.8,62.1,40.1,1.04,0.0,2013,11,8,0,0,0,0,0,0
50.9,46.3,1019.9,997.8,6.2,9.7,11.7,59.5,45.3,1.65,0.0,2013,11,9,0,0,0,0,0,0
51.8,46.1,1014.8,992.8,8.1,10.7,13.6,57.2,48.2,2.26,0.0,2013,11,10,0,0,0,0,0,0
51.0,47.6,1019.1,997.4,5.4,3.4,5.8,56.3,49.1,2.87,0.0,2013,11,11,0,0,0,0,0,0
48.8,46.1,1026.0,1003.7,3.6,5.6,7.8,52.5,46.0,3.48,0.0,2013,11,12,0,0,0,0,0,0
37.2,36.1,1025.0,1002.2,2.3,4.9,9.7,41.4,33.1,4.09,0.0,2013,11,13,1,0,0,0,0,0
41.4,33.5,1023.9,1000.9,9.9,7.0,11.7,45.3,35.8,3.274,0.0,2013,11,14,0,0,0,0,0,0
36.4,28.4,1029.8,1006.8,11.7,3.6,5.8,42.4,30.9,2.458,0.0,2013,11,15,0,0,0,0,0,0
37.2,30.8,1025.5,1002.7,10.6,4.1,5.8,43.5,30.0,1.642,0.0,2013,11,16,0,0,0,0,0,0
41.7,37.4,1022.0,999.5,8.3,3.4,5.8,43.5,39.7,0.8260000000000001,0.0,2013,11,17,0,0,0,0,0,0
41.3,36.2,1027.1,1004.4,8.1,4.2,7.8,47.5,37.8,0.01,0.0,2013,11,18,0,1,0,0,0,0
42.0,38.8,1025.4,1002.4,7.5,5.8,7.8,48.0,37.4,0.0,0.0,2013,11,19,0,1,0,0,0,0
47.5,44.4,1015.4,993.3,5.5,9.4,13.6,52.0,42.6,0.03,0.0,2013,11,20,0,1,0,0,0,0
51.1,49.5,1011.5,989.6,2.6,8.6,9.7,54.5,48.6,0.03,0.0,2013,11,21,0,1,0,0,0,0
47.4,47.0,1012.7,990.8,1.7,7.1,7.8,50.0,45.9,0.02,0.0,2013,11,22,0,1,0,0,0,0
45.8,45.0,1013.8,991.6,2.5,5.5,7.8,46.8,44.8,0.43,0.0,2013,11,23,0,1,0,0,0,0
45.1,44.9,1011.4,989.3,0.3,6.4,7.8,47.7,43.2,0.03,0.0,2013,11,24,1,1,0,0,0,0
45.8,42.0,1003.7,980.1,7.2,11.7,13.6,55.6,37.8,0.11,0.0,2013,11,25,0,1,0,0,0,0
34.7,30.1,1015.2,992.5,9.9,8.0,11.7,37.2,33.4,0.1,0.0,2013,11,26,0,0,0,0,0,0
30.7,27.7,1024.6,1001.4,6.7,7.3,9.7,34.3,24.8,0.09,0.0,2013,11,27,0,0,0,0,0,0
30.9,23.7,1019.8,996.6,9.0,6.8,9.7,38.5,21.0,0.08,0.0,2013,11,28,0,0,0,0,0,0
37.3,30.0,1012.7,990.1,12.4,7.3,9.7,42.6,35.2,0.07,0.0,2013,11,29,0,0,0,0,0,0
36.3,29.5,1021.0,998.1,10.3,5.1,7.8,43.9,32.4,0.060000000000000005,0.0,2013,11,30,0,0,0,0,0,0
35.2,27.3,1022.4,999.6,11.3,4.6,5.8,44.2,30.6,0.05,0.0,2013,12,1,0,0,0,0,0,0
35.0,25.3,1018.6,996.5,11.7,11.2,19.4,44.2,27.5,0.04000000000000001,0.0,2013,12,2,0,0,0,0,0,0
26.7,10.0,1033.5,1010.0,12.4,6.7,11.7,32.9,21.2,0.03,0.0,2013,12,3,0,0,0,0,0,0
29.7,17.2,1023.7,1000.6,12.4,5.6,7.8,40.3,23.9,0.020000000000000004,0.0,2013,12,4,0,0,0,0,0,0
31.9,23.7,1014.7,991.9,12.4,6.1,7.8,38.8,25.5,0.010000000000000009,0.0,2013,12,5,0,0,0,0,0,0
30.9,25.8,1005.3,982.6,8.7,7.8,13.6,33.8,27.1,0.0,0.0,2013,12,6,0,1,0,1,0,0
30.8,22.3,1005.0,982.4,10.4,8.3,11.7,37.2,25.9,0.02,0.0,2013,12,7,0,0,1,0,0,0
28.7,22.6,1017.0,993.9,11.2,9.2,9.7,30.9,24.1,0.02,0.4,2013,12,8,0,0,1,0,0,0
27.6,21.4,1014.7,991.7,9.6,10.5,21.4,36.5,19.8,0.03,0.4,2013,12,9,0,1,1,0,0,0
21.3,14.6,1028.6,1005.0,9.5,12.0,17.5,25.2,18.0,0.0,0.0,2013,12,10,0,0,1,0,0,0
20.8,14.9,1034.5,1010.7,9.9,4.6,7.8,28.0,14.9,0.03,0.0,2013,12,11,0,0,1,0,0,0
27.6,26.3,1029.4,1006.0,2.5,1.9,1.9,30.2,22.8,0.0,0.4,2013,12,12,0,1,0,0,0,0
31.9,31.5,1021.3,998.3,1.1,3.3,3.9,33.1,29.5,0.04,0.8,2013,12,13,1,0,0,0,0,0
30.6,25.7,1023.8,1000.7,9.8,4.4,7.8,36.3,24.6,0.0,0.4,2013,12,14,0,0,0,0,0,0
30.7,25.9,1030.0,1006.8,7.4,3.1,3.9,38.3,23.0,0.0,0.0,2013,12,15,0,0,0,0,0,0
32.7,31.0,1033.8,1010.6,3.8,2.7,3.9,35.6,30.4,0.0,0.4,2013,12,16,0,0,1,0,0,0
32.6,29.3,1035.7,1012.9,5.8,4.2,5.8,38.8,28.8,0.0022222222222222222,0.0,2013,12,17,0,0,0,0,0,0
30.0,27.2,1029.2,1006.0,5.8,5.1,7.8,39.2,26.1,0.0044444444444444444,0.0,2013,12,18,1,0,0,0,0,0
26.5,26.3,1025.5,1002.2,0.8,3.9,5.8,28.8,25.0,0.006666666666666667,0.0,2013,12,19,1,0,0,0,0,0
28.4,27.9,1027.5,1004.2,1.1,3.4,7.8,30.9,23.7,0.008888888888888889,0.0,2013,12,20,1,0,0,0,0,0
28.6,26.6,1031.5,1008.1,5.4,3.9,7.8,36.7,21.0,0.011111111111111112,0.0,2013,12,21,1,0,0,0,0,0
31.6,27.6,1032.6,1009.3,6.8,5.8,7.8,40.1,26.2,0.013333333333333334,0.0,2013,12,22,0,0,0,0,0,0
28.0,28.0,1027.2,1003.9,0.1,5.3,5.8,30.0,26.2,0.015555555555555557,0.0,2013,12,23,1,0,0,0,0,0
28.5,27.5,1028.6,1005.3,2.4,4.5,7.8,37.9,21.9,0.017777777777777778,0.0,2013,12,24,1,0,0,0,0,0
40.7,37.7,1024.7,1002.0,6.5,11.4,13.6,45.0,27.3,0.02,0.0,2013,12,25,0,0,0,0,0,0
35.0,34.7,1021.2,998.4,0.8,8.6,11.7,40.6,30.0,0.0,0.0,2013,12,26,1,0,0,0,0,0
34.0,33.9,1020.9,998.0,0.3,6.8,7.8,36.0,30.0,0.03,0.0,2013,12,27,1,1,0,0,0,0
34.0,33.5,1025.0,1002.0,1.7,4.9,5.8,39.9,31.3,0.019999999999999997,0.0,2013,12,28,1,0,0,0,0,0
28.2,28.2,1024.4,1001.1,0.2,4.9,5.8,30.9,26.6,0.009999999999999998,0.0,2013,12,29,1,0,0,0,0,0
28.1,28.1,1027.6,1004.3,0.3,6.2,7.8,30.9,25.9,0.0,0.0,2013,12,30,1,1,0,0,0,0
32.2,31.7,1030.2,1007.1,1.2,6.8,9.7,34.3,28.8,0.02,0.0,2013,12,31,1,0,0,0,0,0
30.7,29.9,1029.2,1006.0,2.6,4.9,5.8,32.5,29.5,0.0,0.0,2014,1,1,0,1,1,0,0,0
34.0,33.5,1025.0,1002.0,1.5,5.8,7.8,36.3,31.6,0.06,0.0,2014,1,2,1,1,0,0,0,0
34.4,33.9,1023.6,1000.7,2.2,6.8,7.8,36.3,32.0,0.06,0.0,2014,1,3,0,1,0,0,0,0
36.0,35.8,1024.5,1001.6,0.8,6.1,7.8,37.8,34.3,0.02,0.0,2014,1,4,1,1,0,0,0,0
39.3,37.9,1021.9,999.2,2.1,9.7,13.6,43.5,33.8,0.0,0.0,2014,1,5,0,1,0,0,0,0
42.7,40.4,1019.7,997.3,3.6,5.5,7.8,45.0,40.3,0.0,0.0,2014,1,6,0,0,0,0,0,0
37.3,34.5,1023.8,1001.0,6.1,2.6,3.9,44.4,32.2,0.0,0.0,2014,1,7,1,0,0,0,0,0
35.2,35.2,1024.7,1000.7,0.1,5.1,5.8,37.9,32.9,0.0,0.0,2014,1,8,1,0,0,0,0,0
38.2,35.9,1020.5,997.8,5.0,4.4,7.8,47.7,32.5,0.0,0.0,2014,1,9,1,0,0,0,0,0
36.5,35.7,1011.4,988.9,1.3,7.8,11.7,39.9,32.0,0.0,0.0,2014,1,10,1,1,0,0,0,0
38.9,26.8,1016.6,994.0,12.4,8.6,11.7,44.4,33.8,0.0,0.0,2014,1,11,0,0,0,0,0,0
34.8,28.0,1012.4,989.7,12.4,7.2,11.7,42.8,31.3,0.0,0.0,2014,1,12,0,0,0,0,0,0
32.7,24.4,1013.1,990.4,12.4,9.2,11.7,40.6,27.7,0.0,0.0,2014,1,13,0,0,0,0,0,0
27.1,19.6,1021.7,998.5,11.2,3.9,5.8,34.7,20.7,0.013333333333333334,0.0,2014,1,14,0,0,0,0,0,0
39.0,35.8,1014.7,992.2,5.7,10.0,11.7,45.3,24.4,0.02666666666666667,0.0,2014,1,15,0,0,0,0,0,0
36.6,33.9,1013.7,991.1,4.8,3.2,5.8,41.7,32.9,0.04,0.0,2014,1,16,0,1,0,0,0,0
32.4,30.9,1017.5,994.6,3.0,5.3,9.7,37.8,27.0,0.0,0.0,2014,1,17,1,1,0,0,0,0
40.7,35.9,1013.6,991.2,9.0,6.4,9.7,50.0,35.1,0.0,0.0,2014,1,18,1,0,0,0,0,0
28.3,26.5,1022.4,999.2,3.2,7.5,9.7,34.9,24.4,0.12,0.0,2014,1,19,0,0,1,0,0,0
23.1,21.3,1020.6,995.8,1.7,11.1,13.6,25.0,20.3,0.28,1.6,2014,1,20,0,0,1,0,0,0
19.9,17.7,1016.4,993.0,5.2,8.5,9.7,22.1,18.5,0.12,4.3,2014,1,21,0,1,1,0,0,0
18.2,13.2,1011.2,987.8,10.1,8.9,11.7,21.0,16.3,0.04,4.7,2014,1,22,0,0,1,0,0,0
12.6,7.0,1019.1,995.2,10.7,4.2,5.8,18.3,4.3,0.0,4.7,2014,1,23,0,0,1,0,0,0
5.5,1.3,1026.1,1001.7,10.4,5.2,5.8,11.1,-0.8,0.0,4.3,2014,1,24,0,0,1,0,0,0
5.6,0.7,1026.2,1001.8,10.5,10.2,13.6,9.5,-4.5,0.02666666666666667,0.0,2014,1,25,0,0,0,0,0,0
11.8,4.6,1020.2,996.2,12.4,12.6,15.5,14.5,8.4,0.05333333333333334,3.9,2014,1,26,0,0,0,0,0,0
15.9,9.3,1011.5,988.0,8.6,15.1,17.5,18.9,12.9,0.08,3.9,2014,1,27,0,0,1,0,0,0
18.5,16.2,1012.7,989.3,2.3,10.7,13.6,22.5,14.7,0.16,6.3,2014,1,28,0,1,1,0,0,0
10.1,5.4,1022.5,998.4,2.2,13.0,15.5,13.3,6.4,0.03,6.3,2014,1,29,0,0,1,0,0,0
0.4,-7.2,1037.9,1012.9,7.3,12.0,15.5,2.5,-2.6,0.02,6.3,2014,1,30,0,0,1,0,0,0
-2.1,-12.1,1046.6,1021.2,12.4,6.3,9.7,5.7,-10.5,0.013333333333333332,6.3,2014,1,31,0,0,0,0,0,0
3.4,-6.4,1044.5,1019.5,12.4,6.1,7.8,9.9,-3.6,0.006666666666666666,5.9,2014,2,1,0,0,0,0,0,0
4.3,-1.7,1039.5,1014.7,11.2,5.0,7.8,11.3,0.3,0.0,0.0,2014,2,2,0,0,1,0,0,0
9.0,3.7,1036.6,1012.1,10.9,3.6,7.8,16.0,2.7,0.0,5.5,2014,2,3,0,0,0,0,0,0
10.2,6.3,1032.9,1008.6,8.4,1.9,1.9,21.7,-0.9,0.0,5.5,2014,2,4,1,0,0,0,0,0
15.7,13.6,1027.8,1003.8,4.8,3.9,5.8,24.1,7.2,0.0,5.5,2014,2,5,1,0,0,0,0,0
21.1,18.9,1022.1,998.5,3.8,5.1,7.8,29.5,10.2,0.0,5.5,2014,2,6,1,0,0,0,0,0
29.4,28.0,1018.8,995.8,2.6,7.0,9.7,33.1,21.9,0.0,5.5,2014,2,7,0,0,0,0,0,0
33.1,32.5,1014.0,991.3,1.4,6.4,9.7,34.0,31.5,0.0,5.1,2014,2,8,1,1,0,0,0,0
32.5,32.5,1010.5,987.8,0.3,3.9,5.8,34.7,30.2,0.04,3.9,2014,2,9,1,0,0,0,0,0
32.1,32.0,1009.2,986.5,0.5,4.2,5.8,34.7,30.0,0.08,3.9,2014,2,10,1,1,0,0,0,0
31.9,31.6,1016.1,993.3,0.9,5.8,9.7,35.6,30.0,0.055,3.1,2014,2,11,1,1,0,0,0,0
37.7,37.7,1013.7,991.2,0.2,5.5,9.7,41.9,33.1,0.03,2.8,2014,2,12,1,1,0,0,0,0
40.4,40.3,1009.2,986.9,0.4,7.5,9.7,43.5,36.9,0.015,0.4,2014,2,13,1,0,0,0,0,0
32.4,32.2,1011.5,988.8,0.5,4.7,5.8,34.5,31.1,0.0,0.0,2014,2,14,1,1,0,0,0,0
31.7,31.6,1018.7,995.8,0.4,5.0,9.7,33.6,29.8,0.0,0.0,2014,2,15,1,1,0,0,0,0
31.3,31.0,1018.5,995.5,0.9,6.1,7.8,32.9,29.5,0.0,0.0,2014,2,16,1,1,0,0,0,0
32.5,32.2,1016.8,994.0,0.9,1.9,1.9,34.9,30.9,0.12,0.0,2014,2,17,1,1,0,0,0,0
38.3,32.7,1022.9,1000.2,8.7,3.2,5.8,47.1,32.2,0.10285714285714286,0.0,2014,2,18,0,0,0,0,0,0
38.3,35.6,1018.7,996.1,6.4,6.7,11.7,45.1,32.4,0.08571428571428572,0.0,2014,2,19,0,0,0,0,0,0
40.5,37.1,1014.2,991.8,7.2,3.4,5.8,46.4,36.5,0.06857142857142856,0.0,2014,2,20,1,0,0,0,0,0
38.4,31.0,1020.6,997.9,8.3,2.9,5.8,50.5,31.1,0.051428571428571435,0.0,2014,2,21,0,0,0,0,0,0
39.7,30.4,1021.0,998.4,12.4,6.8,9.7,46.2,36.0,0.034285714285714294,0.0,2014,2,22,0,0,0,0,0,0
35.6,27.8,1024.2,1001.3,12.4,4.9,5.8,42.3,30.9,0.01714285714285714,0.0,2014,2,23,0,0,0,0,0,0
30.9,26.9,1028.2,1005.0,8.3,10.8,13.6,34.0,29.1,0.0,0.0,2014,2,24,0,0,1,0,0,0
29.4,28.2,1026.6,1003.4,2.7,8.7,9.7,30.4,28.2,0.16,0.8,2014,2,25,0,0,1,0,0,0
30.9,28.2,1025.1,1002.0,5.8,6.4,7.8,32.2,29.7,0.02,1.2,2014,2,26,0,0,0,0,0,0
30.8,29.4,1023.3,1000.2,3.2,5.3,7.8,32.0,29.8,0.0,1.2,2014,2,27,0,0,1,0,0,0
33.3,31.9,1019.5,996.6,2.9,2.8,3.9,35.6,30.7,0.0,0.4,2014,2,28,1,0,0,0,0,0
34.4,33.5,1017.6,994.5,1.7,5.3,9.7,35.8,32.7,0.01,0.0,2014,3,1,1,1,0,0,0,0
37.5,35.6,1012.7,990.0,2.6,7.8,11.7,40.3,34.9,0.02,0.0,2014,3,2,0,1,0,0,0,0
36.3,35.8,1007.0,984.3,1.6,8.6,11.7,37.8,35.6,0.24,0.0,2014,3,3,1,1,0,0,0,0
39.7,38.2,1007.7,986.0,2.1,7.3,9.7,45.3,34.9,0.01,0.0,2014,3,4,1,1,0,0,0,0
41.5,41.1,1013.5,991.5,1.7,7.1,11.7,44.6,38.3,0.16,0.0,2014,3,5,1,1,0,0,0,0
43.6,42.3,1021.0,998.9,1.8,5.8,7.8,46.9,40.6,0.095,0.0,2014,3,6,1,1,0,0,0,0
43.4,35.5,1028.0,1005.4,9.9,8.0,11.7,53.6,37.9,0.03,0.0,2014,3,7,0,1,0,0,0,0
38.0,27.0,1029.3,1006.2,11.7,9.2,13.6,50.2,31.6,0.03,0.0,2014,3,8,0,0,0,0,0,0
39.2,21.6,1030.5,1007.6,12.4,16.5,19.4,51.6,27.5,0.03,0.0,2014,3,9,0,0,0,0,0,0
40.3,20.9,1030.2,1007.3,11.7,11.9,21.4,52.9,29.3,0.03,0.0,2014,3,10,0,0,0,0,0,0
45.1,20.5,1020.7,998.4,12.4,9.0,15.5,61.9,30.6,0.03,0.0,2014,3,11,0,0,0,0,0,0
42.9,24.1,1023.5,1001.0,12.4,10.2,15.5,53.6,32.0,0.03,0.0,2014,3,12,0,0,0,0,0,0
43.5,24.2,1024.4,1001.9,12.4,5.3,7.8,57.4,29.1,0.03,0.0,2014,3,13,0,0,0,0,0,0
50.8,27.3,1018.9,996.8,12.4,6.1,9.7,63.9,43.3,0.03,0.0,2014,3,14,0,0,0,0,0,0
51.5,28.2,1005.9,984.2,12.4,7.8,17.5,66.9,38.3,0.03,0.0,2014,3,15,0,0,0,0,0,0
41.8,27.3,997.7,975.6,10.9,10.2,13.6,48.6,33.6,0.03,0.0,2014,3,16,0,1,0,0,0,0
39.8,26.3,1005.2,983.0,11.4,9.4,11.7,48.0,28.8,0.01,0.0,2014,3,17,0,1,0,0,0,0
48.1,29.7,1011.3,989.3,12.4,9.2,13.6,55.6,41.9,0.025,0.0,2014,3,18,0,0,0,0,0,0
48.1,39.3,1010.6,988.6,9.2,5.6,7.8,56.7,42.1,0.04,0.0,2014,3,19,0,1,0,0,0,0
46.9,38.4,1017.2,995.1,10.5,8.0,11.7,57.4,38.5,0.03,0.0,2014,3,20,0,0,0,0,0,0
49.2,37.0,1024.8,1002.6,9.9,5.8,9.7,62.8,28.2,0.030666666666666665,39.8,2014,3,21,0,0,0,0,0,0
49.0,37.3,1018.8,996.6,11.7,10.4,13.6,62.4,40.8,0.03133333333333333,0.0,2014,3,22,0,0,0,0,0,0
47.3,39.9,1013.9,991.8,8.0,8.7,9.7,61.0,39.9,0.032,0.0,2014,3,23,0,0,0,0,0,0
48.0,38.6,1011.1,989.2,8.1,8.5,11.7,63.7,39.9,0.03266666666666666,0.0,2014,3,24,1,0,0,0,0,0
51.7,39.1,1007.0,985.2,7.9,8.3,11.7,66.4,37.9,0.03333333333333333,0.0,2014,3,25,1,0,0,0,0,0
52.5,42.2,1012.5,990.6,12.4,4.4,5.8,64.6,39.2,0.034,0.0,2014,3,26,0,0,0,0,0,0
52.8,45.0,1015.1,993.2,9.2,4.5,5.8,59.5,47.8,0.034666666666666665,0.0,2014,3,27,0,0,0,0,0,0
50.5,35.5,1013.0,991.1,9.9,7.3,11.7,61.0,41.0,0.035333333333333335,0.0,2014,3,28,0,0,0,0,0,0
38.4,9.7,1020.2,997.5,12.4,11.4,19.4,47.1,30.2,0.036,0.0,2014,3,29,0,0,0,0,0,0
41.7,13.2,1019.2,996.7,12.4,3.2,5.8,55.6,26.4,0.03666666666666667,0.0,2014,3,30,0,0,0,0,0,0
49.4,21.2,1009.9,987.9,12.4,4.1,5.8,63.3,32.7,0.03733333333333333,0.0,2014,3,31,0,0,0,0,0,0
42.4,26.8,1009.4,987.1,12.4,7.5,13.6,55.6,29.5,0.038,0.0,2014,4,1,0,0,0,0,0,0
34.4,16.3,1019.9,997.0,12.4,3.4,5.8,44.6,22.3,0.03866666666666667,0.0,2014,4,2,0,0,0,0,0,0
40.7,22.7,1017.9,995.4,12.4,9.5,15.5,53.8,27.5,0.03933333333333333,0.0,2014,4,3,0,0,0,0,0,0
48.0,38.8,1010.9,988.9,10.7,8.0,11.7,63.3,42.8,0.04,0.0,2014,4,4,0,1,0,0,0,0
41.2,16.1,1023.1,1000.5,12.4,8.3,13.6,52.0,33.3,0.09166666666666667,0.0,2014,4,5,0,0,0,0,0,0
41.2,17.4,1025.4,1002.8,12.4,6.3,9.7,48.6,32.0,0.14333333333333334,0.0,2014,4,6,0,0,0,0,0,0
45.5,34.0,1017.0,994.8,11.7,4.4,5.8,54.5,38.8,0.195,0.0,2014,4,7,0,0,0,0,0,0
54.0,38.5,1014.2,992.4,9.9,4.2,5.8,68.2,34.2,0.2466666666666667,0.0,2014,4,8,0,0,0,0,0,0
61.8,42.3,1008.2,986.8,12.4,5.8,9.7,75.4,53.8,0.29833333333333334,0.0,2014,4,9,0,0,0,0,0,0
48.3,44.8,1012.0,989.9,6.2,10.0,13.6,53.2,43.9,0.35,0.0,2014,4,10,0,1,0,0,0,0
41.9,39.4,1018.3,995.9,4.9,12.5,15.5,46.2,38.8,0.08,0.0,2014,4,11,0,0,0,0,0,0
39.3,38.2,1019.0,996.5,3.2,5.8,7.8,41.2,36.5,0.31,0.0,2014,4,12,0,1,0,0,0,0
43.4,41.0,1015.7,993.4,5.5,2.4,3.9,46.9,40.3,0.1,0.0,2014,4,13,0,1,0,0,0,0
49.1,43.4,1011.5,989.5,8.2,4.7,5.8,58.5,43.7,0.05,0.0,2014,4,14,0,1,0,0,0,0
48.1,44.0,1009.7,987.9,7.8,6.9,9.7,64.6,43.9,0.31,0.0,2014,4,15,0,1,0,0,0,0
47.1,45.6,1016.9,994.8,3.2,6.2,7.8,54.1,43.2,0.07,0.0,2014,4,16,0,1,0,0,0,0
56.4,43.7,1018.1,996.3,9.3,6.1,9.7,70.7,43.0,0.08125,0.0,2014,4,17,0,0,0,0,0,0
60.0,41.5,1011.3,989.8,11.7,9.7,15.5,71.1,45.0,0.0925,0.0,2014,4,18,0,0,0,0,0,0
58.4,46.9,1013.5,992.0,11.5,3.3,3.9,65.7,51.6,0.10375000000000001,0.0,2014,4,19,0,0,0,0,0,0
57.0,51.4,1011.9,990.3,7.8,3.6,5.8,64.8,49.1,0.115,0.0,2014,4,20,0,0,0,0,0,0
57.4,51.2,1013.2,991.6,9.7,4.2,5.8,65.8,48.2,0.12625,0.0,2014,4,21,1,0,0,0,0,0
58.6,46.2,1016.4,994.8,11.2,5.6,9.7,71.2,47.1,0.1375,0.0,2014,4,22,0,0,0,0,0,0
58.6,46.0,1018.2,996.5,10.7,3.9,5.8,69.3,43.7,0.14875,0.0,2014,4,23,0,0,0,0,0,0
57.1,51.0,1018.1,996.4,7.5,4.2,9.7,70.9,48.6,0.16,0.0,2014,4,24,0,1,0,0,0,0
55.3,40.7,1019.3,997.5,11.2,6.6,9.7,65.5,47.8,0.13333333333333333,0.0,2014,4,25,0,0,0,0,0,0
54.5,31.3,1017.7,995.8,12.4,3.6,7.8,66.7,32.2,0.10666666666666666,0.0,2014,4,26,0,0,0,0,0,0
58.1,31.6,1015.3,993.6,12.4,4.7,7.8,71.4,42.3,0.08,0.0,2014,4,27,0,0,0,0,0,0
